# Resultados do Algoritmo Genético
# Sistema: IEEE 34 bus
# Data/Hora: 2025-11-28 23:15:04
# Parâmetros: NG=250, NP=600, NREP=50

cromossomos,fobs
"[36.46492675394227, -18.597796269939607, -5.8420961880419435, 12.896942669577294, -5.456773324455688, -20.78551242860957, 5.2001497033957875, 5.120454845075508, 21.97087113498818, 8.154994373899283, -13.400140925204552, 6.775475973132506, 22.193741349217735, 31.322631972566843, 8.317277213325115, 13.021228049606066, 12.49894303943725, 14.1055475993685, 84.2111002187522, 71.57855974330887, 93.51391529666708, 45.52164839995333, 4.314119053858103, -6.679078918812287, 23.029484460078944, 5.322007662035265, 5.972759749832528, 7.964970820482441, 19.149625390426614, -17.38680674574229, -7.564018297453454, -4.673066122994176, -25.636265541336698, -5.994725326403274, -2.83779133184075, 5.4773971181186925, -111.50917220914354, -24.148963975763326, -18.15329995657465, -2.4031022591329205, -33.56950156919134, -39.468975209867466, -21.47876990107295, -157.23018468231407, -78.55951852339805, -38.6091751463224, -8.738089233084995, -35.60310416007503, 20.64259797104511, 3.8242023304834185, 7.45546288173631, -23.57908252668841, -4.528066232242888, 1.7523584096217948, -27.34284062226921, -16.991217102681055, -41.027407446042254, 28.26583483104751, 7.111688645135564, -0.6906370991465477, -25.762442856397875, -22.258478506925144, 7.315941273776016, -2.99078565494134, -1.6920375552607076, -88.54169812698025, -93.58540948333692, -95.98464188949308, -69.77316541787339, -123.22609143306727, -13.836390375041418, -6.031386530311594, 3.0]",2.1877209971580482
"[31.333546074998235, -9.27616802308254, 12.170520580711763, -15.430529431600457, 0.5968070912161414, -9.15667159313356, -6.275778448111515, 21.763349039163728, 22.031705212920166, -5.15009442460735, -6.366947488344485, 5.979083761856167, 27.858976550757898, 34.9666996950399, 13.683627162391073, -1.969239904285027, 17.166537167532702, 38.775945762652626, 39.55202187876993, 62.72745936659093, 89.70872195251121, 45.056601811515165, 14.147413546717402, 2.2546044817674997, 19.388796744724775, -3.614692741261148, -16.127953199356195, 7.200591705874178, -4.0407832068219065, 11.739660986799162, -1.4986860699598734, -7.049896277603847, -37.402756487633965, -1.060681211348044, 6.809047796693232, -5.751796940149982, -48.69408495853444, -24.074248149197754, -3.092070511450228, -5.74075132178066, -34.832411146573165, -61.71243428687327, -69.54332642913714, -40.28646275588636, -67.4051910954835, -16.342617508634643, -7.002469629934793, -7.627577519311975, 37.99606298760745, 11.55808540205213, -1.1942617303792562, 13.806161085941786, -10.408967271573673, 21.50153606762699, 18.79959935906428, -2.6186664576924574, -20.751799342334092, 11.21734923189582, 12.582213526562375, -9.673996896191866, -70.32408962241337, -8.104974293739097, 8.170240865015055, 11.47282172859555, 16.737280302012618, -6.71657370723388, -130.3769391259573, -197.02298596118666, -98.02437216447923, -126.8219576953186, 14.406086889169305, -18.560789874651594, 3.0]",2.1941632104243025
"[39.27212176253893, 1.077930641848362, 3.0943065488068617, 13.128069632775023, 9.145174781873774, 7.784274942087981, -2.04893506705683, 24.768225405608128, 39.652592583111584, 10.751395594232156, 12.411261507817118, -13.869649047715292, 17.36171134597417, 26.947744304383576, -1.2685939195545524, 26.691223690538493, 13.020294159990652, 57.84754892202713, 52.779550195934114, 114.28457757719909, 91.51593041603046, 39.63795819539783, 3.1690345756863008, 1.321324940044424, 33.31334427209961, 4.061763545682653, -4.298521012566082, -9.903375266825389, -26.081742183450412, -7.036969109000427, 6.014451872802711, -18.7798961001549, -17.000591293515598, 2.770607072430846, -8.94107243849787, -8.932085639991685, -73.53673590538973, -33.808515222086136, 3.744688621563612, 4.516296713969519, -15.73168342068918, -12.8895222058679, -24.139604489428898, -45.70032607449628, -14.424614483796548, -29.62906397794478, -27.6485336068695, 4.500759068867048, 26.057568677584992, 11.145559846263211, -8.558647572911322, -10.27988347562201, -50.21168382985351, 7.659897675351669, 7.169852773438932, -33.7134403540825, -12.977667228788613, 9.91804348161772, 3.0785371872211384, -14.950399906752091, -70.75601137275774, -19.870007350209633, -42.84265651124007, -2.7678410930686472, -20.859984182383734, -22.987513925347052, -162.45781855944324, -95.42299237391791, -127.03558497949182, -128.82790583181, -6.112655359860523, 3.255260514719907, 3.0]",2.188680083179193
"[10.632656631038047, -1.9261861151625248, 11.0824640989032, -0.48332982877820097, 16.98155763103877, -20.716614594967027, 12.9857296782093, 17.136146413310133, 25.92701832879936, -7.484268381564563, -14.137546494067665, 15.794121310780401, 63.961124019364235, 16.08528076041923, -3.6048073337367894, -13.290353118746253, 5.678976434790035, 24.3763079979742, 46.59220991015393, 118.18992174412021, 101.78801590383262, 72.60351342724273, 8.617983902607637, 2.1567263160734815, 17.934837133805846, -1.5273917032979683, 1.5927307757565918, 12.39665083220655, 8.897875319513153, -8.630176168520363, 23.21302907918002, -1.7066156816445062, -23.971917691918684, 4.512167278224435, -3.032939903074212, -0.4672910105201224, -19.400203560531313, -35.9270325774932, -9.375205907320558, -1.5908004013553962, -0.048971316700414796, -48.31956850146679, -53.088987089985466, -118.08460860578163, -16.578301619935797, -32.42631796572099, 10.20495556315676, 8.316201259881266, 27.16600667896984, -10.497889734526042, -2.432270927142716, -8.524416804084204, -7.933071395841686, 5.321791965453313, -10.01075064822555, -0.2272226307517136, -7.478973007089736, 12.089106165113982, 9.052431612090897, -3.2684153475839417, -8.360174063455894, -15.045633912668965, -1.5796138105569175, -1.103080965584583, -28.88920115715946, -31.012600771830463, -117.11816083139462, -33.69024851248183, -86.78961042696147, -36.62976291876556, -5.709720434385746, 12.452858626018847, 3.0]",2.2132248899905926
"[36.50027026083795, 9.839943946404254, -21.980953384180797, 10.520607785333128, -10.926168074417653, 7.015906173796055, 16.130796197010913, 6.575033080363691, 22.705382672252735, -11.379523820661502, 11.41028783563063, 14.540099335372078, 10.785233262118451, 29.78376288738409, -9.172459884668468, -3.1431744045279317, -1.538983397175073, 13.217028028853475, 60.83155975394498, 82.24506567172666, 89.56540235558259, 56.79748570051517, -4.285846535709589, 6.22994352177792, 19.11945101837306, 8.085273289170129, -11.677658540943002, -10.827507029736541, -15.567250917355754, -11.881109113552451, 41.132315650355906, -19.739408541593026, -4.942465485696703, 2.9396128735628073, -9.913911667187541, 1.288408893740371, -12.150149291425503, -4.26567007373697, -16.220372861176656, -5.965383907643464, 3.4907654755698636, -43.60744189476867, -80.75606935877228, -67.44491311474525, -69.60414981980203, -21.87196519156217, -10.780118943949223, 18.0996595941783, 32.355119990559395, 0.26452330494351184, 17.378403686117387, -2.4719112072714684, -18.927312627341525, 25.040021922825183, 25.858908055856467, -7.849835532249702, 4.242535732093593, 2.9554971085232196, 13.23271790848332, 16.751513052833353, -92.71623979755003, 18.640075923905933, 23.18817197342818, 14.566255571666838, -4.729164715725461, -21.826883143645308, -38.65983183145528, -97.93731029575271, -42.51444440874674, -45.40239630601366, 9.79170150228134, 3.783047250649908, 3.0]",2.2519271522737982
"[20.82313109662286, 0.7623978494522371, 7.900911091352205, 8.084840000754077, -4.256136108366342, 12.910677843399753, 3.1754472525754824, 12.729569844594678, 32.88463498450474, 5.467938478624043, 42.85517437989848, 10.744713839144909, 19.836579193667248, 11.03792575388357, 0.1554697379254144, 20.838161642854317, 42.16000240625605, 12.355856528046163, 36.0105677791517, 31.962003232162566, 59.796647817171824, 44.58927756989573, 13.834337655883848, -0.8799343382472602, 29.834250584807148, 2.3421364943990897, -15.94226174524592, 0.9487013749465365, -9.098750779480635, 17.5314804986912, -11.430622755875696, -3.2457457685849636, 9.865677030727943, -34.813305639656626, 8.656314735286236, -0.4866930476938569, -9.48893057546293, -17.720018456702178, -34.51697966684871, 7.106792950698425, -7.508972310546515, -22.753434655117196, -30.260839877748378, -32.21451693742253, -11.4070615745656, -10.599340813064389, -23.179357917724662, -2.367297976128703, 21.714030366332548, 3.202622427344434, -8.273079424338263, 12.95853351273729, 4.464267189347701, -7.0435797166675735, 12.960092240056804, -18.242753922527825, 2.6402413058939, 0.05567096012063599, 20.587015795245254, -38.07259018704365, -6.693218307924086, -11.107928652385306, -16.943448071948726, -20.910754744472136, -6.048079956387148, -6.726109463669338, -29.258128350419845, -29.533990193693228, -18.31365164344923, 3.174287200151089, -1.7389518263012604, -25.78888968336511, 4.0]",1.6152496417596054
"[36.79218287196626, 128.12740385590362, 6.767945409422792, 47.87918777399045, 22.619387692399446, 3.496403315109454, -1.537250186019406, 3.3378638551734108, 50.261351254099914, -6.870891874632127, 1.8177128012627815, 1.707795796016645, 42.50505827736386, 26.691325033432452, 10.497127115965794, -12.09869405226796, 19.72708431681089, 18.88840525650418, 102.30187293388586, 128.44122026690346, 73.96470695483644, 26.265147079301727, 4.009078718781322, 8.64587195480111, 33.3945470825368, 6.657931984123234, -1.821380168025249, 29.00478041605284, 0.7919397385508685, 5.7631867549548685, 29.086194180435545, 7.941706816336138, -1.777836901718017, -1.4325783575203435, 11.331190799775108, 0.7388105362239596, -64.28211238423468, -21.99738247139394, 7.308222058538058, 13.71952280848702, 4.318571610179646, -18.796274734572272, -2.649521644325492, -106.98117037996873, -123.08999763279503, -100.58760367463108, 6.1841497088045045, 0.38897997903585585, 13.349653621098334, 0.8934328274011484, -19.770009331827914, 10.864275386652473, 3.4884278790488352, 12.73302859041083, 3.825010077017869, -13.925356340178956, 3.76697271941317, 7.72271802575036, 12.988521233712628, -0.27110017753386484, -13.268920078061427, -14.169042281632635, 3.5670922755162775, -32.22102031243949, -9.142967759420571, -82.5989828747192, -57.934105998093855, -27.389892911518068, -60.557974228497464, -70.64373911246471, -10.319758009241504, -4.5798124715969815, 3.0]",2.207127697827821
"[35.16217214421091, 11.756006492276072, -18.19572901069165, 7.40742444689376, 18.68847100426133, 2.830965109041683, -3.4334350559366085, 16.15709786642303, 16.580450950832134, 9.511763051882019, -8.749950563491446, -5.216074127434697, 56.8606143314075, 19.122162535252247, 5.022841922112203, -14.331480886660886, 15.90022306920177, 30.470642882521286, 52.5994979641199, 118.60958681889727, 62.525109320242706, 49.91261830520441, 18.027601013720762, 15.072882068940864, 29.116224325711453, -9.170248822213235, -2.3290784692923556, -7.357646685418538, 10.323193057806712, 35.39469381649531, 0.6134418416853417, -23.137878912055257, -18.505708789570516, 6.102350987188471, -5.088967770353593, 6.105123446001329, -0.4395921911909424, -29.84582409617976, -2.1273695472108844, 4.241774414790415, -6.259399655581293, -37.57923543355806, -64.18604111082212, -85.50769037198413, -113.85370351143314, -106.12736916774956, 4.896784776598325, 9.815935228632322, 22.40061469596439, 2.4034415564436244, 1.8491011991988635, -5.566621954257119, 1.0799373618347197, 22.039846869589446, 2.5527960107900225, 8.96949020621521, -34.21723180929346, -14.990978687166615, 6.377700563511793, -21.170404144838788, -43.29611775558247, -16.282641883011088, 9.809911538974893, -2.873509786962077, 1.4927487123110983, -30.21816830725668, -106.6174768374343, -50.03581797894524, -82.72402670248235, -20.194875627677273, -12.938169208903886, 1.9909321778329485, 3.0]",2.212747658786042
"[26.551002215432153, -17.62597015759988, 16.361466515892907, -8.35721589170282, -1.4207126523839135, 0.5617407128347596, -2.352641728122612, 6.150546600020197, 12.939911786627155, 1.6263554395802617, 8.050193783177948, -10.335036614742217, 21.33836295054242, 18.228857606415268, -1.5433623939455265, -0.8103956844342456, 12.515802371854303, 40.26220008352307, 54.1946659474727, 95.9329864756834, 96.4970564004567, 53.7557747207446, 13.93356338961555, -4.777779977488661, 32.43580036997609, -66.8394548202048, -30.180048606877993, 9.042162581231958, 0.20681548693060525, 11.241396390192735, -2.1244263673427297, 12.11728994105911, -50.24440996535295, -2.127062169030503, 10.76562637252472, -6.149891914599567, -81.62569697229064, -22.137237743910553, -4.746968019860252, -25.630369074486943, -20.803628893603985, -111.12007125990951, -114.46444716165938, -37.1527983498201, -51.04839254832351, -66.39739759214544, 7.574732392261529, -10.763680910104243, 22.933966737055723, -3.7127389026897712, 1.2782614101486667, -12.91120766266039, -11.409227266242599, 5.606394965653883, 8.180404598064113, -8.409245315347896, -9.115114872713995, -11.515027580443276, -1.0935416393088078, 5.473005162712608, -34.71299151919847, -28.7354447045083, -4.474041020717806, 14.501532215887726, -5.052543713087663, 16.753973236531774, -54.10588460596725, -121.32138310050188, -70.52538694678658, -45.300518861374144, 15.394004955540712, -5.231332692599672, 3.0]",2.210693329434452
"[19.4293439962568, -13.83348920809701, 8.590870539080578, 10.937888167404866, -0.9513774729764648, -0.9840809418693583, -5.751865713988683, 11.43918653689701, 37.7656050041425, 10.692627466785455, 6.2059162503745755, 6.333931385053119, 24.512080163080874, 10.939382834079586, 17.32606885950901, -6.865362952260129, 4.053043489973427, 72.85922213713987, 61.00473228188036, 84.66665518640255, 72.0376872754137, 42.27866856889737, 1.008716699183257, 4.116821722930855, 27.040782385279385, 3.5252322324036447, 0.8558695019356068, 24.103048601565884, -1.005318145191083, -6.829364689505841, -7.07493181326627, -2.7035173892342304, -27.83010560482944, -1.6206161908776195, -13.62601462608013, 3.4805950422452905, -100.17595273189994, -10.24956935986182, -2.8139966057334083, -29.68839003110465, -59.05902148482557, -13.215229387660859, -101.43089431834353, -38.47263672529246, -17.187412946794492, -69.17700588240838, -17.76794536697066, -41.83264312198581, 42.65281153405308, 13.337342095766816, 2.014396787072669, 12.200109119583193, 17.601627431589538, -2.947845940695546, 8.629496827315677, -25.221764580077465, -21.71023356367032, -11.003547941643825, 9.684069323086074, -8.096293471149044, -45.69070645418445, -106.13122367935827, -28.019777194316795, 6.776436672341233, -8.840735436526819, -7.985962711545139, -79.5155516014029, -172.37823006062126, -179.88311094353705, -96.6666441164424, -30.536724324954186, 41.99997151252914, 3.0]",2.1713909776423357
