# Resultados do Algoritmo Genético
# Sistema: IEEE 34 bus
# Data/Hora: 2025-11-27 12:02:02
# Parâmetros: NG=150, NP=600, NREP=50

cromossomos,fobs
"[22.74707261935813, -7.154341420359695, 1.9289784867571074, 2.2528960099436066, -1.3731870021743564, -5.112512583831821, -16.407190391415355, 4.069932070768876, 14.262200965504805, -12.692350895370547, 19.12904029017975, -7.856660468144749, 19.684562039251375, 6.97443981758418, 3.3898569820188826, 8.552240900315644, 33.40585635387459, 37.766335951725985, 65.2204046202616, 105.18810493479211, 99.36630390835509, 39.956516677766764, 8.586347317186757, -3.6256001041468395, 33.31090763515725, 20.953951696413732, 20.474478395998997, 7.963180314753447, -14.990471858842385, 1.5286600230624483, -5.6167825258583495, -12.52604650541983, -33.12588671466966, -17.657517211518844, 1.2943630982486387, -21.735164790051577, -66.3763731984289, -63.54407818528959, 1.2588980901904145, -11.930043877397233, 14.477140384627264, -30.96419625512514, -60.02500500892249, -128.22458883036558, -42.46150778021199, -79.42700829407462, 8.190204795764233, -22.37733422637178, 31.744623720256122, 22.373995487935336, -5.699364762936038, -12.339689336778818, 12.720099063582596, -4.44260235700461, 12.221765317321436, 2.004861252445358, -40.30171842821507, -0.7046207666921288, 12.48762490998139, -7.9434660593917314, -65.39322198032866, -24.333596763498882, -16.784309166369066, -4.780947045429181, -1.9383740905799844, -38.67385776543261, -88.78513788061684, -55.939633372289656, -80.77655941205194, -70.9874804213867, -14.675077449077895, -5.134255088704185, 3.0]",2.1975420733563884
"[38.657561236114034, 2.8373201841177926, -0.11596235948017822, 13.38352689333211, -2.9474730692574846, 5.780995759402765, 5.712097135413477, 5.743191499542051, 5.961628180981558, 9.95258709212582, 10.459100307856351, 5.094820400702609, 14.539732817941175, 12.77488652303815, 18.805266164388293, 6.024589036532585, 20.551952311984135, 22.11796921685668, 38.93717469078194, 51.62172068213596, 41.53091212048106, 35.39702529939258, 0.5983265661165527, 7.660868948075877, 22.61631496053574, 18.239384644431674, 17.805667124940047, -8.627126232766877, 11.967217535595452, -3.1289990051984917, -1.0418878999864343, -7.4874159371071904, -15.183681556960357, -11.052034431057093, 8.473270475113246, -25.61298868724296, -8.217300057953343, -31.695836566817206, -0.7844197466774641, -12.042562750379695, -25.92375461268889, 3.6804094114602135, -31.829253581906624, -23.9221850832014, -48.7360710517493, -3.393658564728672, -41.05707383293808, 2.717207303073254, 29.0269402283722, 8.979960245815946, 3.695786492015861, 15.457772056858714, -25.54329116874466, -0.9322552595886784, -14.305583850312377, -27.26494372876899, -21.68919139793928, -7.952655753333873, -19.78126188736217, -9.077758431861106, -15.240582966000412, -7.7271079104439115, -1.8236318920539165, -14.64379067962129, -4.464159169117028, -9.280412362189237, -41.245911593832794, -50.303379540622714, -57.05704576190799, -16.73761202762489, -0.31952413327840945, -1.7525978631830592, 4.0]",1.8894507187485896
"[22.59675018344942, 4.2617125407180945, 7.049145535750669, 0.6789830803469485, -10.531029780550913, -5.554637222855923, 2.3286733304843796, 18.26371175814208, 16.917305997242586, -4.252192881152033, 3.2549732063785792, -0.4721172620641139, 75.96877764352274, 54.94449435635398, 36.28937177106062, 0.611549372650277, 0.041130992843237776, 17.97545528234992, 51.360666773113444, 84.19279125796378, 95.89811216325201, 75.36297129636338, 15.473269269298173, -8.013832632581542, 26.61848725456919, 5.842628794181706, 3.650354497947859, 0.1375128329903369, 8.856872359390751, -11.006357448888682, -11.349097648615357, -22.063010821295244, -50.36408756586075, -8.560290398487139, 6.373197159340079, -28.48573648318675, -48.861947606135914, -18.605325903361933, -11.679304557877673, -16.37315946749853, -41.9200524116435, -143.0377570218522, -111.72426771752502, -58.176002651578806, -51.14165561232386, -60.87351466701824, -1.1933748619321864, 6.83293169989906, 44.5047869046108, -8.380347910204444, -0.4095995185227976, 5.778261126935174, -6.055071302245001, 14.384143012294913, -9.28712280298193, -6.481258253946694, -55.09499465598344, 5.059503380382214, -11.669566197760053, 3.0701238701820466, -5.353634426146876, -8.44249591716949, 1.8286234233174241, -11.321104056797118, -53.75461864442048, -12.61698863126984, -97.778244325597, -161.1115878950421, -106.36360686707569, -49.915417377539484, -35.68122114144681, 3.8313875442094623, 3.0]",2.158173041139649
"[20.556486795572432, 6.14283277524463, -6.908494780108459, -3.641333275995372, -5.927713725877786, 19.203267644849035, 7.298795464375009, 11.807346617739677, 42.79084993625298, -18.99188368640074, 5.173360260418947, 28.25172622045685, 55.34521246659924, -3.6226714794798562, 15.12972227425709, 23.028158358957274, 37.31379245430088, 54.989925906474525, 40.02445584877569, 71.47851354537445, 72.40248960304656, 74.51404006206896, 5.606557189153556, 0.3800823246794469, 31.463000748859955, 1.5203144135343938, 5.6798303273545505, 18.451891994699846, 7.933935132828774, 7.245259477618396, -16.553257355726316, -17.771571016237807, -30.527606755297786, 6.739394274445464, -30.279525054714455, -4.993016422973861, -18.056231081413337, -76.09517761409553, -1.5262256829258924, 5.651233691472521, -4.539543329608207, -16.0761685531639, -66.64944830422498, -142.60187937418866, -65.92658737309547, -32.81884614606181, -1.6968993547905284, 1.3237480255845893, 47.21681628271725, 3.319937176639421, 14.309173414571758, 14.151048087511828, -6.619103813311411, -11.898502004600203, -9.805549857821822, 0.49670265446967504, -2.3918705346155686, -18.478541420017894, 5.935425823050509, 48.79571999692069, -62.79470715990764, -50.62557942580402, -12.241462832237165, -14.005466891475471, -12.181230554467499, -38.69719430812635, -150.26370416385404, -110.82744702100436, -128.7206179173634, -61.90157077701742, -35.73135470939809, 15.124095703267765, 3.0]",2.176327845753638
"[21.78987986043762, -4.019950812678773, -1.6714055389951077, 13.654551926215966, 8.567263599705603, -31.177610853865822, 29.226433844997736, -2.8468711628046375, 45.55306127025398, 34.41439561828494, -12.902464400585457, 8.527070380916733, 69.33648584182522, -7.8626706216498645, 13.350463619549744, 5.010147865488744, 30.467418765196282, 63.81717550187872, 114.5395501573242, 167.4559363532027, 110.24010158751821, 86.20846215529615, 18.731876422513377, 6.341796216203058, 35.61279839621026, -5.915050265945315, 5.935509444115856, 17.23255913630548, -6.49137361582139, -19.898927515368054, 8.557557930089125, -45.34826430847042, -10.931816296187177, 2.324842890347134, -1.8938419961423938, -12.57092710967578, -22.014209041261797, -155.5321311116844, -16.331937588023568, -7.859361393214057, -19.593851222968695, -35.34371946875785, -66.80961052619696, -39.75819919993331, -89.72517453329819, -38.62006055628994, -19.585293196441004, 16.95973379650479, 26.806906944569114, 1.5746887683296464, -3.674087558681426, 3.337301797680436, 79.23944465186051, 0.6545268944611151, 7.036189305834925, -22.94470585785628, -40.873366992058365, -0.40492096973376523, 7.243404983831114, -2.6744146044501744, -42.38220203441531, 4.919299212457391, -15.10636103143273, -7.6984975352040035, -8.363229816905902, -21.49754147464067, -17.419961844212708, -27.7815273379836, -62.377182839926206, -104.3396705688201, 1.2572057431859212, 38.401541930255654, 3.0]",2.1612233129362206
"[32.931204876880855, 6.061348586365138, 4.499403511173575, 15.11278574532793, -4.1918761224712355, -19.31667388156714, -27.72431815809095, 31.856732132564037, 22.54068739369744, -2.7057949790480067, 11.184679422366784, 17.434295455167895, 82.50880396198065, 53.87340460944912, 4.418581868786578, 2.7587732464817734, 28.78770373432861, 71.68601396393402, 128.053845401488, 217.86266133484065, 98.43721194306607, 48.270681364784956, 16.735725954261362, 13.160834611643255, 35.46724376601571, 7.162310841598644, 35.83172215543589, -1.030829255207796, 23.454518152111408, -5.147278267512724, 10.510049527161188, 10.072118677025351, -66.44198813506105, 13.13206314651247, 3.359703394493446, -7.7480847531680705, -60.808902015617356, -19.96839236108204, -39.89430216140666, -25.99930453582245, -21.070465031631077, -44.82469987883486, -89.91416280866498, -69.07038649434898, -52.98543885667332, -148.43410446276602, -18.233343748298452, 0.43770960516854096, 24.70809357818399, 7.20585360633113, -4.376872379014164, -3.925716989636825, -0.8271029067554133, 11.666053566585056, 20.713441257879555, -26.61560910415793, -38.25353536503937, -7.609793776786464, -4.560517019423387, 1.7686093230569064, -13.588549942075087, -22.663242882871927, -38.05449186861375, -8.747159057502074, -28.558878283725363, -19.735498107785123, -36.2856127697639, -33.762505570881885, -108.8229268125637, -40.055018984533035, -24.734525780135176, -0.5553008985684174, 3.0]",2.1452787324268083
"[24.21835543182988, 4.248597825896967, 0.1866837670089841, -2.406205503080407, -9.602696233151205, 73.46813332471545, 3.2066572669283184, 21.19731735850061, 20.690760348762446, 1.7846261004934734, 13.297627581791758, 0.9613817979683787, 19.090533582209318, 19.601152130657137, 6.315719765866305, 63.797692426226405, 8.615468694783656, 9.372854455311424, 29.374903073147816, 58.87081391087769, 33.6758896840241, 41.35922540411522, 21.01346500648041, -15.361887517021929, 18.67014345418177, 15.5213309092379, 0.9326252755794633, 3.2863439329948427, 16.27125473075523, -1.7051813027703706, -11.131161276030806, 1.891634952787088, -21.087427618288416, -9.786030657255612, -6.394212249963695, -37.73759970207262, -2.2724217988832165, -36.53949173774515, -4.686425050852007, -18.782914740524348, -19.39587201393068, -11.773177643768, -33.854349186975945, -11.246989824663265, -58.55716003411984, 7.0363336615330025, -3.0430043512743037, -45.399764953357135, 29.271885948637152, -35.47334046629996, -16.139151771836914, -4.78600227118423, 0.1947667227688494, -15.223989724727307, 5.551468059260466, -6.309982678662587, 2.8179186439604496, -64.34612438268769, -22.48267970605901, -2.7539076813893377, -18.960629717524757, 12.087111328903068, -52.19094774966078, -5.736748555819231, -33.66866095063227, -28.075370994530417, -28.518723123286687, -38.81576853856566, -45.527040657418176, -21.491314206168393, -0.0805582495508135, 4.616499323121034, 4.0]",1.8438398671185556
"[27.206031871669936, 10.499969801647692, 4.571806730668732, -41.12627883770666, 20.33137106037479, 6.141375594180828, -1.722293142960691, 4.179778684940859, 12.85335927181571, -3.2317595322907215, -3.1273054945102547, 11.996881940834056, 15.062609946282286, 10.626269883021568, -1.9024229309918728, 3.365989655279655, 21.60642967897696, 26.095102818204932, 26.25999524203433, 39.717349015932406, 32.65923525723245, 14.066424574444717, 17.425530038423386, -0.34887622000261975, 29.105755369426195, 3.538747670755572, 1.955033439398827, -23.59647433150859, 1.052825231546257, 7.83585268229504, -43.618970362278425, -5.197845648979576, -28.1631180820691, -0.46516966250592695, 6.533041302277735, -14.837796525846397, -21.9615640916, -20.968668884095955, -12.155427823878398, 3.5201196369720735, -32.69194659798331, -5.745851984401462, -27.23779390414235, -27.60494273881323, -69.56726997893473, -32.82602699504486, -4.203119652177835, 11.78852602409778, 30.858324864936147, 0.11890672331847439, -3.1459968937288534, -7.597268949103302, 8.490904262452732, 20.0387271584322, -2.237488400276814, -6.471902997471907, 2.5436178187996643, -30.45299299205924, -13.951283138720276, 20.611044790999646, -26.631872819103528, -39.866709339549864, -11.110024546115005, -38.91384873494191, 3.140197338637515, -1.6381047214597755, -11.928923848589225, -63.78235404934487, -68.65422202785973, -7.766084840106952, 17.654898073320403, 1.1695710366760117, 4.0]",2.0611615323474943
"[33.01044411664137, 32.89593024647863, 4.250584592564999, 15.611758425475506, -6.510107170508839, 28.025619146537586, -6.950652913859588, -4.273386802001699, 27.66895141366461, -0.6149334884429147, 1.4408692453106489, 2.426709569821597, 30.85075289273038, 38.162580232935326, 13.562939313551258, -4.821685298690647, 14.9228230289846, 46.26392110486314, 65.68269425827333, 113.6806107685713, 83.68647851933163, 111.44820579726554, 24.575890237986304, 4.204279866478479, 35.79855901088922, -7.864179285226545, -0.6523726139830781, 2.645579807990459, -25.87921206177579, 4.557428485780498, -20.04222547617193, -17.655928129474216, -15.546002093151214, -4.443866756845191, -16.856393693738397, -2.3329498789567884, -117.80806439553014, -20.33079383253939, -8.734562594357982, -23.433794233614755, -23.952417469866273, -12.073151407043014, -102.86807950527549, -20.54653578625601, -129.7693738751092, -22.08898468030813, 8.66499196783849, -12.596720530216276, 24.03869654663553, 3.904059829734819, -16.82865369184409, 12.49741834443324, 7.7709271812401575, 8.550466862404125, -2.6241229110399567, -41.26056237039627, -58.321488348187025, 10.638996198949032, -0.563743150067433, -6.298508388186783, -19.924644170040008, -28.080494032801333, -11.162578241520377, -7.565914676539546, -25.250392711469495, -69.85891264509979, -68.78453060440127, -127.8329950620747, -81.25896330373655, -2.3191254930096923, -7.953944405828667, -23.490644310415632, 3.0]",2.1723493699093694
"[26.028419246879928, -1.5827099534153106, -14.706684807912449, 15.72126940328449, 8.625772004761059, -7.3831102914502065, -8.02233197399327, 12.590465940495319, 36.79643627076907, -15.123487177555292, 15.071884578790868, -14.130307421915031, 28.7591147877822, 46.82115777002513, 31.910632466091958, -11.954314507947682, 19.351045712515873, 41.380435238186195, 62.650433610205724, 87.80213671722967, 71.5407664673199, 74.37903694308795, 5.072670514445194, -0.9461501998875327, 46.28872030052722, -32.34663029341394, 3.64752547719541, 15.340825770397757, 24.008889675080365, 8.000885376285487, 16.991063731800157, -3.6928924947369834, -18.092549275930644, 0.6336769783963795, 7.348760126782082, -26.294759097630592, -64.92395333597352, -13.63769296181109, -3.1672413646750246, -20.24673019658303, -11.120595203061244, -50.526352144107996, -98.25633054617387, -183.0868644296981, -37.56490852185887, -44.08037398925808, -20.789744880577217, -3.317053365893412, 28.043297952840373, 4.712208738640646, 5.572984007698726, -1.629128088465702, -14.855559593722822, -5.582548803184398, -1.8835130198380616, -7.625365335384019, -21.356586846673636, 10.950160337746388, 2.3147650361614964, 1.0138734023665892, -61.99991359229537, -7.776110199775687, -8.292436022750096, -2.4079877286438984, -17.771705199474987, -23.055005970110464, -74.43914256112272, -70.53306525119191, -155.80725477972692, -45.656937254813016, -2.771750124189414, 32.976503449292366, 3.0]",2.1837363280714386
