# Resultados do Algoritmo Genético
# Sistema: IEEE 13 bus
# Data/Hora: 2025-11-27 02:50:54
# Parâmetros: NG=150, NP=600, NREP=50

cromossomos,fobs
"[189.98662868504465, -65.65751796535716, 166.4301587077446, 57.99663857394511, 125.47888318821431, -39.902502803351744, 27.500893394872314, 148.52021875320432, 221.00450999891996, 111.35556635057048, 153.2208698490867, 4.725268864939845, 202.84027219892033, 53.07269991736345, 65.67745440479823, 88.82688254557134, 84.67917545131685, 91.52919836948863, 294.31282013211376, 270.96188015118446, 295.6520020764906, 145.61072941183414, -23.146915897265277, 28.98378865274116, 117.41871814029871, -34.865560652965314, -145.27782076865392, 95.86813109968048, -10.305264813387325, 33.96416626866532, -41.76376892806656, 9.737815982077091, 64.91098672283492, 66.94505937520314, -57.347707335618296, -41.26670830665553, 7.306088769290499, -58.778192735808005, -46.66154024310026, -19.71771903368728, -46.61226629870021, -78.48077888178443, -59.977234793334205, -110.70710110577147, -23.41460831951516, -109.16769426411253, -37.98926199119443, 9.33720382215535, 204.9453015864747, 108.80442903287631, -49.16884991435246, -33.43539594740971, 34.79228835546808, 115.42809441312579, -45.24515385477248, -51.39456895307114, -7.47825660229037, -4.995541168135004, -20.110911015917456, -106.2943821069773, -36.28256957957524, -104.46604616348854, -58.45755535631015, -28.1903298231662, -61.233464259364986, -109.52586720240254, -173.27793531048317, -173.93873450343594, -66.75452433050617, -118.19892010551285, -184.15752230315795, -99.46161894556656, 7.0]",1.9006909878641738
"[133.29464018007442, 31.038660721597267, 60.78637883004554, -168.80852589944237, 17.3656094629584, -9.24165436387655, 174.9433089306802, 362.40175244835194, 327.8387080234626, 131.07320961496544, 134.14406393931054, 65.4662258640416, 221.90791793449424, 94.78722492928766, 150.32279608008565, 197.89067093505543, 262.50576765406566, 73.04261443920116, 291.77142441095293, 377.94273356184647, 190.75075425448748, 97.54873494855836, 75.60452558763537, 69.97239560556451, 185.31480520165135, -6.020442956099407, -14.792674076756636, 71.65556422910656, 34.33366457508677, -44.19555083771836, -7.015333135249221, -55.118464579589016, -91.84303477175393, -1.0189809744172005, -102.126659227707, -47.29181694742661, -72.61656072527842, -22.451397870175246, -6.548842074903788, -66.652670059964, -83.07608441895918, -98.21074315629728, -62.47247681478133, -76.39137813500018, -10.462821541264606, -49.01310068122808, -62.625094554473975, -21.346752563302605, 127.06887723923543, 84.71880728410136, -114.59021610539708, -21.439025835747614, 24.397390337340457, 15.019217025451681, -88.72418400137742, -4.25146570244724, -14.99447302375449, 8.950539670776013, -1.497183500624878, -62.324743751234145, -104.3926365108183, -136.70186919734127, -63.49157152454346, -34.20430068554411, -43.04851690259628, -180.20113917296118, -174.2512341676413, -110.01904665333295, -165.7528651712551, -187.86618881816148, -158.01213949288316, -43.37565691067328, 5.928121901472588]",1.6545134937727104
"[125.46275547191115, 141.65208568588974, -66.04646586158476, -14.850774796929327, 100.2996457383224, -21.670505401960874, 173.17472016364212, 84.65022083946266, 83.5179330668611, 114.0776479614756, 183.26966247214, 436.2419785415949, 193.25441563446043, 105.3561381784563, 14.34745139704994, 40.790928389519394, 62.70550807508518, 116.02034288059596, 188.5178108971313, 430.12410774939406, 56.793526560730044, 66.83330454300577, 73.63849040642121, 69.4417177785856, 160.0981173911131, 47.19279010423261, -187.0092941090068, -4.0519901393070645, 81.88870231336452, 85.75673117968111, 23.916501233243377, -159.0505147245977, -18.88018138179974, 42.63375140357604, -64.49661500246373, -104.53195349314387, -128.90688532638225, -34.73008931439362, -54.70240505591948, -37.79765718724935, -16.71719208124188, -50.38297671430334, -98.98370823143429, -29.818461584475866, -155.90037388130537, -64.94556033445777, 34.4242788262858, 89.57440808177776, 145.04811388402476, -52.74567810729536, -126.21287098950151, -102.9819817974226, -17.45646838114741, -176.8475114432319, 54.113820135628735, -113.44196135728718, -211.2720063846071, -64.94779991618911, -43.12061028570115, -7.14209967095673, -89.24272449237762, -95.5848278714501, -128.2660176682183, -93.50334314971856, -104.4366318455702, -105.79558690406462, -131.2958554163825, -41.29821180931197, -205.74240375533802, -200.38978186997247, -151.04213086307962, -81.04308473319692, 6.0]",1.8167244500370006
"[315.5253727034819, -53.99267627255189, 75.03650198897873, 266.3586845421946, 5.9444681769462235, -0.45151618213343925, 49.09941213360684, 37.6978330067321, 128.12129766338816, 49.17917677320196, 28.072907959234303, 34.95782927955793, 188.4351518899772, 166.77992642058388, 66.53080682293117, 14.8407281792393, 72.17389473802699, 403.59739810001224, 214.5306965285583, 439.65751863558444, 120.01943809994512, 108.75940587801662, 104.90278758046898, 56.10768528899455, 283.51071914567405, 22.200476385200606, 44.8784832897446, -27.575556423677355, 50.28193622193554, 11.780783316682133, -33.10111007831642, -102.19115729425623, -118.140810601049, 75.59480609569033, -142.12528538663963, -43.94237427149709, -152.6675361807062, -10.715599355572477, -65.03607108011619, -73.45458682183954, -0.19785037161540941, -16.912742236845176, -112.09487192035161, -102.88632092112925, -77.88433316197174, -100.40898612218504, 26.168765284584012, 36.14086160529327, 265.7649913229761, 9.599791156721855, 125.90842388296333, -32.25398123514636, 28.30176910530862, -82.11652797647704, 39.971761264802716, -128.2138808690925, -110.7889898143907, -68.53188925851856, -46.79794789691247, -94.08290895312646, -240.48435898659008, -10.504376632265464, -34.87522997540929, -50.83629052099846, -229.88072441271714, -78.09591440212522, -263.31339949931856, -66.70403835675225, -233.64553472879854, -190.23603809596057, -22.964093588972773, 39.552726559494126, 5.0]",2.0373469562634616
"[154.60569482427877, -7.893736527693919, -43.28212518241026, -56.55775341089432, 49.48082587554592, 4.287122798890652, 55.82190574534757, 55.76067881750476, 156.23798341489172, 35.20630455944554, 56.81068999681393, 239.81688668462763, 226.6626365766577, 36.061231472986435, 129.79558822495298, 35.71900508503149, 50.98156228111344, 65.48328811413336, 127.55808705043698, 300.9345463444387, 97.97595821288334, 118.24509391009673, -5.565877811992932, 103.44252201573612, 200.23828759339676, -41.377562261233784, 42.563890801029544, 48.76057236687838, 87.70343787671943, 49.8049291209721, -8.398726419251883, -11.693870441553157, -38.66965289922087, -62.51381562767812, 6.138329592643951, -9.355612341056034, -90.29907792968459, -125.65859008151352, 3.100648904656607, -123.24835477596281, -57.68542911444574, -67.54174043548623, -165.87242032659086, -168.24750817066874, -182.20077791640261, -31.983151056285784, -45.58620077068022, 27.644467982251875, 256.2291336199041, -38.46425909551659, -61.66306299287851, 90.28148471843285, -19.11375738224641, 54.21306262788315, -23.11613379931204, -202.64309978013247, -98.23915814645508, -102.24615913785193, -44.06772844404838, -9.387424435052743, -66.47702346034784, -125.7343553148884, -36.779319408733066, -81.86208015028035, -210.25699197019938, -166.18481152894694, -255.9666574079851, -96.68962095679998, -175.67177665786392, -128.03940678726434, -192.10251934721597, -44.72832669919894, 6.0]",1.8735629143163741
"[269.7358688245259, 36.180242208088714, 48.34984581931397, 180.88641088455134, 90.15880868436541, 17.37212558141275, -6.579970344061335, 69.09246736345119, 102.50805983382747, 16.91818148879138, 135.86406776034835, 54.622741029657945, 63.85866361975236, 34.7906589272865, 73.052599250244, 25.82822303050424, 325.64579307003345, 268.7021420213974, 115.40716218610707, 389.6807677106779, 157.38506658873743, 54.55431563125641, 45.045494858039504, 84.1850909308688, 187.7090902383992, -3.4159337679301056, 31.635559769610875, -147.2810391382147, -10.425322429027172, 54.28438896614901, -118.37637466184043, -78.67871953262546, -104.54302710913565, -44.24473616590389, 59.770155101516835, -46.45036102047288, -30.445447384542046, -91.60051410837826, -86.10780870323953, -30.797634738684838, -9.051340596935923, -25.135820433636766, -130.15584469389648, -30.622528728186843, -72.54988964661382, -8.734830022732286, -65.69789447428587, 26.273090332685804, 176.0095725399336, 67.19215099789427, 89.0029474993249, -122.54876152711353, -17.38986051604474, 100.55211462206593, -14.604709364355159, -159.56780553365152, -153.15841287711214, -151.0334894744762, -13.353819624049674, -132.37616494213816, -233.06802690788078, -199.1849057280404, -140.11618743644098, -182.2751615875399, -49.717225946925346, -42.93491352148738, -286.7386696383688, -63.61708309371633, -142.57834920785103, -217.88980413871224, -155.19965157628795, -4.974882934229404, 6.0]",1.761486307764104
"[168.66282865913345, 335.15306948129387, -30.550728960877933, -54.720448894205774, 47.69879251763848, -35.35342751203006, -21.285113198378024, 74.96155406432275, 116.27223457318212, -14.238243535665692, -35.22659335726125, 48.82840222935388, 314.07868805116743, 51.52271799078631, 66.27112915591336, 162.00704469174812, 120.56549452931367, 202.39523873667136, 348.7747564228097, 524.7156606990021, 212.9558986851489, 114.57148692963436, 175.30770718286678, 6.240008579889273, 100.25558286538872, 33.2171674287377, 47.01230692133208, 133.29982843147772, -10.828882377873398, 106.46103930722148, 2.435538687440404, -76.20901438512513, -139.28602987077724, -294.763114665911, -71.5018221605924, -172.2569034950851, -103.25438404540265, -130.6614423845485, -4.15101706034555, -15.432464026903151, -12.974939218094066, 2.825168035912249, -60.954210755994744, -65.76546952780105, -69.29266005726652, -24.584727247181625, -2.0530187635603743, 6.306130408755816, 170.89577735380163, 12.417572560653754, 83.35940961003456, -16.4434340784317, -45.4895912773605, -54.590004112134174, -101.63485669015387, -124.16171772048034, -159.90394352480183, -68.97297101961477, -76.00707055713521, -121.74252555905214, -103.2585479325856, -195.27938299392693, -114.86800414696499, -5.215739427253365, -119.62832130746827, -145.646854190195, -285.61477790485407, -88.6422386568701, -349.77846448326676, -309.78003179654013, -20.847100289465835, 55.39605831794655, 3.0]",2.0762859987654028
"[281.3823919770533, 100.53126108001975, -49.67667630046577, 12.786759815055854, 9.685268124166672, 27.761646619042363, 8.007269163855502, 436.35310867155357, 254.9107780167842, 42.96537119338462, 158.25529240847007, 20.54933991079873, 293.98422172186935, 258.38663363819865, 65.73783028847689, 39.96009603206698, -2.899805640491624, 191.7498941583939, 199.32357951763723, 513.7975287520419, 190.665018897147, 41.18616224801133, 159.26048550273737, -42.51002547630609, 211.92102078456946, 70.63539906549079, 343.6533991309001, -2.6633987227528197, -13.619352949924997, 28.513801044805522, -9.466067631498737, -65.50762627287561, -17.896002019828572, -76.69099512891889, -70.64373433135754, -39.33557681856777, -55.231827902850746, -334.1572741385227, -173.0949364728404, -64.3507060390652, -32.220312831112935, -1.851333857384671, -129.8302403617141, -100.61044518312309, -51.98361973977812, -292.9159523121394, 31.339016854220443, -78.84876754205509, 242.21948818212053, 45.00361530955355, -86.95027471108071, -227.00324126900333, 85.84408289004449, 2.2993359252745362, 52.20840233393317, 18.93373644422681, -8.642344419534806, 33.011792179611085, 56.25073367754869, -106.52709309344583, -60.41045811731627, -47.98186509925387, -40.41782684895404, -24.13039740264578, -141.5798473200902, -97.02928386210081, -249.12850904749, -73.35157627067214, -237.6628117147402, -269.5939244606092, -6.191582765454892, 110.83130139513202, 3.0]",2.208759995068758
"[98.33010708872678, 16.429259456043546, -82.13051728050196, 104.97433760898498, -95.22922017071141, -55.08007335261821, -11.267337608672868, 37.74085409942948, 225.9213458174945, 23.028015234473543, 75.70017355276889, 83.9558877408781, 685.9051120992033, -3.7021911381471075, -14.512136327312056, -18.99800674485538, 78.2509359558578, 484.67054622165, 294.0896119485926, 675.7594938216231, 870.9927778824166, 325.3334603693075, -55.00310406833752, -24.566632223573016, 244.72507526392275, -77.09913547308958, -146.1741990992887, -45.56705657154611, -93.8184818967899, 109.96120064319709, -52.50923867370543, -106.51018936995747, -185.57216015630885, -66.43918479358481, -14.62217839091677, -175.31259890035835, -45.77934025000694, 50.03191616243392, -66.67171910114754, -73.8075330969164, -86.80124369821738, 16.339958949116735, -223.1713905614353, -165.18461508447942, -127.13837387207045, 153.35010486528006, 57.20244487621139, -16.684041354184558, 79.76097779320777, 71.01991716575652, -65.62675260609662, -7.6759717253676945, 0.9815533938964816, 124.1665830493201, 6.903619938564436, 569.5060206471832, 41.73292551562217, 3.548312846164391, -7.190346118314443, -79.82776775968541, 505.27096525312686, -17.845340997954818, 18.924533350461278, 77.40128638894022, -56.92762842212558, 2063.4701729092562, 705.3900310011355, 1935.7435769688577, 788.6620789251169, 379.5979820276006, 86.7665206513761, -27.685220082961944, 2.0]",2.5100636279697017
"[219.54258958962316, 86.85468649853405, 25.909265926650285, 386.0663194302584, 18.33139542611142, 41.47349864337373, 18.299968893659546, 122.77395424512676, 91.42900496831268, 85.13201027643504, 38.2163646331399, 109.43904518070421, 365.7575446302524, 58.046953029925696, 188.85207922695733, 55.69071604942914, 66.3053317397231, 115.36859017870131, 330.15086081713235, 430.4545985964263, 291.81209423714444, 216.337557714641, 228.93651074761942, 21.03316510387014, 175.25236731138585, 36.98414743424147, 77.07904265817001, -44.73120034635622, 21.975621829962495, 31.772964502071066, -115.58029308098577, -62.59991946648535, -115.924478521496, -17.626419344338245, -50.48272280785121, -62.77957472542197, -29.3764361909442, -112.91631145132791, -97.67684960220922, -56.32012912268267, -51.69929256591842, -35.794281674100965, -21.99189644523751, -2.5588783741586543, -44.70404223952656, -37.26781830619299, 9.17327949345366, 28.40497799844765, 180.2570007188035, 53.617382940629895, -4.4306283514585605, 3.3175306440499073, 6.70274249600907, -32.62136546964443, -157.62336248430452, -103.85714528438682, -155.0770440163442, -90.92042965995002, -78.4579715821309, -97.14457168488399, -53.24807785631802, -172.14534080276917, -75.99656450427166, -130.50564110732083, -166.70137091104183, -153.91152324672225, -112.83217624810676, -47.981691936632124, -77.3468910075363, -82.74082751464415, -73.54398164572437, -130.36596597733347, 6.0]",1.57991987641127
