# Resultados do Algoritmo Genético
# Sistema: IEEE 13 bus
# Data/Hora: 2025-11-27 23:11:28
# Parâmetros: NG=150, NP=600, NREP=50

cromossomos,fobs
"[119.51492747852942, -55.02391827121215, 64.18292852097375, 79.48394952727581, -75.81842616258125, -49.05250627677928, 125.5017317876805, 155.24185493734012, 59.87004723042933, 147.1352384501235, 38.8517452822521, 78.23962978671996, 215.8967766448135, 118.76188593423606, 52.73483756125441, 60.65453380231403, 174.00998620205414, 129.01926031336936, 180.34932138777506, 297.40882838436397, 124.2253720104332, 221.58349018117082, 53.338371051572466, -30.25187739238054, 163.03528453663634, -53.44782580823512, 3.7913556998199343, -53.1054590144751, 15.623921535781697, 24.540417442377425, -91.32009702107102, -54.108320366892286, -140.85473273615227, 3.260554264802188, 59.36090823280985, -32.12836352995911, -5.273525927031218, -46.42213034181797, -24.722434235236317, -3.6402327598883177, -43.652173013086674, -54.39350399299867, 4.518070539964884, -79.97164556967344, -108.42962828378973, -11.963500841286029, 26.856688205279696, 2.6841336050140745, 106.03838605344889, 12.013432880162675, 84.03815635943042, -54.03518446034328, 134.80285931815405, -34.297876309620676, -85.70652991902605, -43.76914006487207, -240.52993439817507, -2.009735798314842, -122.3273262320691, -79.57208380122857, -54.43374083343323, -85.87504364213122, -101.73611835943866, -84.22874210527732, -50.34880768516839, -97.8259739438641, -223.08005088258682, -115.74630505306995, -172.0586873037593, -99.3569349736933, -161.02734927290382, -91.35736895088921, 7.0]",1.7665432838799053
"[290.63802759464784, 11.551990376728437, -12.856296740520333, 25.929047844462353, 47.0377888044389, 98.79306768895086, -4.785690004573303, -81.6298855463649, 1104.9577417286168, 60.54696390801533, 0.4959859361361616, 1658.5910809375025, 626.9786343478168, 392.749415434844, -20.580111364061757, 38.99912529093224, -56.77366040982841, 166.2720000020734, 1058.5517045500876, 406.3082202991275, 84.02674249111698, 124.7810735788509, -31.292431899935195, 80.17221394298487, 191.0373579464345, -88.45929962292615, 48.34719523036479, -36.750610824320205, -24.74905558862743, -20.083505407218873, -43.03622100407728, -85.85380969186782, -175.5537888681696, -89.76102458957784, 104.42819682755841, 8.314885694178018, -602.4092113097906, -25.53037915441328, -54.220403960338885, -126.5779837735776, 18.58136959008762, -804.9918331567116, -686.9380142796045, -497.46405421273886, -973.9084159787271, -585.489497511252, 11.763774508079681, 17.162519720511007, 174.64076086903484, 6.500042475757825, -112.52160539471137, 1.812828038634142, 41.73002974202687, -15.581853977055466, -21.813285812891447, 212.96703645016103, -231.97098466087579, 30.107893246608196, 134.43544378485154, 20.28420917329117, 428.99567933839717, -22.351393439912428, 96.52949536115905, 69.55771456143121, 44.62905829387251, 73.69502769498362, 493.45697699045024, 940.9890323219034, 142.09011690021336, 7.346540868982996, 122.41667523637764, -35.52276357367897, 2.0]",2.3900088874299166
"[199.09028595041548, -14.861802982361645, -59.89580031168211, -29.62675910378038, 0.7302137198436367, 86.56459151310528, 79.27140982921276, 109.44381731709082, 142.2151356536587, 198.65120048960983, 23.001118952255176, 543.6697553168295, 189.06958785054692, 58.848487832932335, 189.3190356897096, 86.1952105339441, 193.40017298394318, 153.62545396419648, 221.58387505153365, 315.1108972717509, 172.76903334060205, 233.6523899681463, 59.57697811419686, 60.94496751048558, 236.89880161373028, 25.283504868519117, 12.293489054527026, -41.45159606007343, -94.2324155755514, 35.96699467835526, -25.937348286390673, -55.21830452751078, -40.240477277341064, 38.15658757259659, -45.74320243314452, 29.822904150278028, -4.96429764886711, -48.43506126699195, -26.037983828551926, -20.502694006331566, 53.68428604770836, -56.42357715968287, -49.163849438836124, -27.762615271084005, 4.722238561482659, -28.1740583457075, -62.07036849194668, -42.735119880722465, 180.2814193441884, 49.60746965457712, 32.56341308715408, -5.838044703243965, -45.78411084285458, -6.3900047402285685, -90.52954686244713, -70.84653786749159, -122.50328297121055, -39.27420667063348, -95.66503800277242, -23.901837226853672, -76.79636314267607, -137.67388277964753, -30.510434779619434, -66.3576036709765, -27.704879684731115, -99.62914791217301, -174.94216447202874, -93.24588555367876, -161.67354419795734, -60.11774743858738, -143.7686993693008, -28.542521101815243, 7.0]",1.733546692166637
"[155.78831436369308, 72.10777019714814, 39.55814377396615, 90.75343592192779, -4.774128719686035, 86.98062551653466, 158.00501212607122, 387.1341720503218, 102.24833226695888, 104.86668783282184, 73.8642836421367, 259.5679405183148, 268.1497447123709, 144.9386967447531, 181.0163890784492, 36.47646723129533, 4.731910880416794, 210.04448659844903, 305.26120635391703, 386.7089804630659, 207.78401907253513, 158.00042021591844, 40.970890681363656, 59.03470044999559, 155.99913983016333, -6.651014475666407, 134.4907298064633, 6.94241661749378, 13.662560103420223, 43.22700024305769, 52.259051983229995, -16.96331200979639, -89.92902927904008, -47.06384693521375, 31.6773568076212, -44.798528704218555, -22.947062199337754, 5.30745935677387, -15.147156856135632, -66.5087081223149, -81.40475149053225, 16.06473088770948, -15.803922712137295, -22.839717946618237, -71.77444504327856, -42.554075849422226, -35.10935547373222, 66.9517443792556, 121.27047096153402, -71.42157025132829, 53.101444510832124, 40.47012881424259, -21.4747250896037, 93.60667051838884, -81.01532461116888, -69.52705394697561, -162.03298450593508, -92.2426261415544, -157.11568541626025, -76.59026706002362, -66.4073533480386, -103.64049789230579, -49.04873136565235, -128.02883897729828, -196.2095956782736, -78.6007180848927, -109.9005025966246, -77.58070597686596, -127.34470055490993, -146.1556148986777, -221.86445696570505, -153.34306643437557, 5.0]",1.6410160509532326
"[144.40704410570822, 40.7264116661767, -40.81024323423511, 35.523175399841676, 125.87311070798003, 663.7830585315718, -116.3848162759352, 165.7693793036048, 83.00373141433177, -35.59674178659563, 72.8481799768091, 67.66222292924806, 285.02013110397195, 50.71546112013476, 16.944245028042555, 259.895899745293, 132.1726691238869, 108.51514186641577, 1222.5318278575342, 294.12605047790936, 53.141828243352485, 118.94064221147087, -24.9367718393915, 23.498460246145974, 146.46300553565956, -72.30310036683204, -42.26633411723105, 8.13761360281193, -44.0302990572621, 56.48284236815268, -13.868263281259402, -83.16737845399771, -2.4464367731852277, 47.936946910439396, -44.482464326807964, -2.040183607144489, -41.75922982714374, -5.592575840476485, 9.380006283727209, -61.13727728086834, -31.595583060887687, -56.960095632460146, -442.5912536262922, -133.513843409392, -154.46007325392938, 27.428004302173917, 64.28351572455027, -41.10493194193398, 93.77995948680305, 65.15359926326654, 26.749630132195612, -97.31162564066142, -72.6668748484105, -18.128967798892667, 46.022859326268986, 1.6848094513981493, 28.00626876531796, -239.12614506464212, 120.0762308575302, 28.73605029905025, 322.90268753608404, -66.18269979165808, 48.15125900423651, -75.86355923927476, 474.715469760365, -40.19710668786847, 156.38524545574492, 1151.1042218183973, 789.9019507283009, 344.8085445015138, -49.102055789912356, -41.33371656680252, 2.0]",2.84321315221498
"[93.13290984715374, 0.328944653952829, -73.83720548399306, -36.60271756982469, -136.21680765226682, 68.37838720184868, -151.63834613474083, -97.336320826565, 747.7620117502377, 21.27728687193323, -164.8128738693339, 144.23038895485288, -46.542071882303205, -52.37569797222401, 0.9638523732669797, 88.05164288966124, 195.14108386742026, 480.6816456321168, 100.88950913700812, 711.3132606361851, 264.9475587869563, 190.66765985343542, 2.814325283811752, -26.731689483651152, 181.5830862102186, -123.94627222465336, -24.040713890174267, 64.9850650363678, 55.728326564778726, -143.22668924921388, 30.13481733604808, -105.40208044688714, -227.8972848660709, -61.222853747049264, -25.606286187129996, -57.94690270373751, -800.3581587545849, -225.37201858902404, 50.78481828132225, 109.22510765639439, 111.69450504935378, 18.8558381366245, -159.81502854957841, -304.2957659191077, -215.89127062988797, -715.077263219093, 24.615417810988163, 50.18009608364165, 167.3527888812886, -90.10331486668785, -232.16111792200195, -43.31482655373327, -89.12470303171945, -5.14752233263951, 85.66894114236817, 209.38809407929082, -422.2117879126664, 249.9988980050729, -67.09107579994428, 7.103133998754629, 718.9393373987866, 10.598586963620006, 159.32777421471263, 11.61748426846961, 1224.7003802527227, 86.75481518571208, 1986.1744491807524, 1246.2821154925177, 759.4532846756009, 138.78619982020487, 58.83937031256761, 30.72698628332205, 2.0]",2.410737788839589
"[201.6468179679178, -8.126523440209109, -31.600503885717764, 50.08730155188128, 62.337167204179764, -83.64058305197774, 86.30933931217365, 88.02417145608506, 149.86834984347234, 156.87488413172142, 49.46620462186402, 161.69569226105793, 234.7178731789559, 88.75183759980665, 75.91358325994453, 45.958439670053224, 35.47833214604106, 155.0453091055105, 151.94562175212334, 328.44600866832843, 208.89607127901215, 121.43882585136285, 13.534101904331903, 111.69313793897854, 149.52941155881354, -6.567351098129799, 85.01468416548035, 63.49746123805143, 43.4790043160881, -74.48653212113754, -0.43107221877111, -54.87004306751869, -22.41251689515683, 25.42814339372476, -64.61366042893536, 24.69128201523488, -109.69102214842576, -36.5142390566949, -106.6453306227463, -42.195134024037344, -27.868617606120157, -43.808743649670845, -99.03433561499222, -27.152569330228616, -45.09087965591406, -75.13422689179382, -121.8972972721156, 28.191518265541912, 138.4355421254857, -33.81250506922967, 138.80881986358378, -71.70695705835004, -6.382640393037544, -40.21029937732465, -76.44352082819753, -129.4878431462755, -114.01864329256165, -28.902837048440755, -103.07371684990156, -48.61436828089894, -67.02461352235692, -99.5887537465787, -119.95714151838988, -78.35375617332093, -127.75986549223634, -76.57500178825207, -165.91445525892644, -58.87495214981676, -111.65923651978449, -224.78302115695067, -155.76768651770806, 71.04884465155179, 6.0]",1.844569926615495
"[192.18623716185166, 105.3600723833338, 24.517929148416236, 55.913644880972946, 103.11469961972855, 122.39837865619745, 135.10483638989038, 225.71099467737105, 106.12002380653912, 182.9029415015637, 120.42436073485628, 61.54295851841274, 408.30115531592094, 105.36167363109455, 87.66839495171438, 153.714157894894, 143.86957025389358, 111.66163750149869, 274.85890895819676, 343.0033057260647, 159.4175191901187, 253.7855782174653, 261.9783378757045, 84.14665802817998, 150.91832843314583, 1.265345022618129, 61.67849473033003, -84.54119030109433, 58.776669988605256, -7.999340809398406, -93.80539078126665, 61.76039201898984, -33.55842828442579, 23.099662465526375, 13.221367053853637, -54.82289053537548, -54.909664028724606, -75.1495700385748, 1.185028210382141, 7.2035271096443525, -35.03375412840666, -61.79235089460267, -35.75341866734299, -80.06935865125777, -106.54883487178523, 51.050431507201054, -20.233735357251607, -37.19042311615012, 112.6606310714501, -21.790233624460136, 68.91010046531026, -17.08103536873692, -143.2300735774926, -11.298445392062838, -61.39980153035842, -84.09281968685272, -196.3658905443762, -81.74544762097757, -88.88674738622359, -280.64347287616187, -56.05549487797421, -146.9076886896571, -133.41031169327934, -70.10407599555231, -107.10236838584922, -163.69524527606703, -206.7640002113821, -130.96908870140152, -246.09878660056134, -93.99461086062588, -28.962454758295067, -69.4600431328227, 6.0]",1.5488664280569933
"[141.57092282926013, 87.65928116292675, 2.7092729822201562, 5.172586368983561, 81.80823444118548, 54.40536402698433, 15.273821488752304, 809.0213772398059, 138.33346299540915, 39.804443671943154, 39.898407997120614, 31.88242450407754, 701.3540127710226, 95.2720169873157, -56.25984519128227, -44.02714511439178, -207.83583910855006, 165.7297813461546, 1543.6601075969002, 527.2335469538453, 374.0245530735203, 265.1923323768762, 76.96550315293365, -81.15280982245801, 143.313301249949, -90.87344480548404, -90.97706215615591, 11.37802012310634, -69.58978464506565, -59.11569860747444, 39.459571889820886, -102.03825704982977, -272.64679839146464, 10.151047825450389, -79.37216212677177, 39.443399623574685, -42.430240278701525, 18.13448685695354, 32.08568082990781, 154.30118167375915, -625.0222993162863, -194.91594700528518, -42.741810509878924, -787.1202718299653, -417.16295325793254, -143.31536285476093, 13.209677111353468, 33.38010947838819, 122.97783948201706, 21.766946772799507, 106.40333543773659, -12.279281029951186, -66.33945674924468, 38.77844638990147, 13.402489493086348, -20.88159333333656, 34.08597857606943, 51.02393134687898, 59.792446406548166, 119.57679694770906, 535.1033943703707, -83.65490424951308, 33.32942393726631, 42.630300445987835, -58.109714560268486, 595.9019487800845, 998.9151461821511, 1458.3211037409808, 412.89429866823656, 436.82853766138635, -7.3360535194088605, -8.729246587772742, 2.0]",2.442215304658488
"[125.37191001693796, -4.313685248975352, -52.23274841330986, 58.79305087841286, 83.32808819986647, 40.46592176488741, -105.46784855106254, 65.18519224357387, 133.09901093834762, 31.716634578723372, 8.144157413451694, -24.321896686795114, 1249.1564907651925, 3.7946892748879844, 1.464291782642075, -50.13226414819341, -76.33348532378406, 445.8687352468342, 861.1401984568446, 423.5394808365189, 276.2411805732901, 19.860465380575796, -32.04539976757364, -128.4324617057668, 137.23959765130977, -52.82766580026791, 24.335724803254173, 104.52403497487859, -32.92854953657927, -56.420946794810526, -19.9735409103864, -87.59010587184433, -220.96375564552596, 6.652339612659, -37.53306467957636, 52.466301219498746, -190.2031276168699, -9.93568453863601, 61.9104016494763, -111.66301015347497, -22.39058752065876, -32.669744469507016, -967.4060075668812, -476.3768490410673, -479.2501148980884, -446.55941369694796, 2.313272620250792, 8.551770270064095, 260.0662588946704, -36.391388210309515, -53.34851482131963, 7.946314177597117, -57.875360190200105, 4.805475715394427, -75.12764618032622, -35.66800733708743, 30.521372886954094, 25.597945517280273, 139.85268116900377, -123.18017198971768, 133.9871660739401, -56.387049322029526, 55.43368721749416, 61.87751555561837, 94.59925294051659, -227.67545265862546, 330.81176450009025, 849.7491563866188, 129.68898083326826, -68.05190511623694, -6.311951727841172, -16.248112799626576, 2.0]",2.589598969753773
