# Resultados do Algoritmo Genético
# Sistema: IEEE 13 bus
# Data/Hora: 2025-11-26 21:00:12
# Parâmetros: NG=150, NP=600, NREP=25

cromossomos,fobs
"[232.93587721119246, 93.50638537534923, 35.02916803401317, -57.29571119724076, -10.24018730327924, 33.951517506627155, 30.119793752517097, 371.9772364872569, 160.21771258020377, 5.429528174572436, 30.334017505296885, 113.13380886474813, 238.44942961148928, 91.48140310970761, 135.50828913268543, 56.83793760306608, 134.44471247668898, 59.04292678081952, 248.45800459131166, 386.5122012899735, 129.6141723175833, 108.66038962461508, 76.3442682159637, 50.592012944555925, 146.08514656179986, 41.073129555315, 110.29549433325752, 5.425331096307214, 9.819436550007957, 47.02200995891513, -49.71798085365035, -50.634770893901205, -122.66159868016032, -66.3861201413317, -44.141569102613, -74.93128508904793, -61.41227790728622, -14.588560759031273, -5.812877344464745, 35.6234974225507, -4.474296509647475, -84.90330582783172, -97.93716773738967, -21.41622439456207, -145.94083635352075, -29.91214880204315, -77.17229194377484, -31.716146227092874, 198.28681018220624, 73.31150651843842, -9.941139781909337, 20.292993110732116, 30.82413795663928, 16.39312410950181, -348.2495512550738, 69.41599994612965, -39.02516435054045, -48.24134275950902, -108.06800941633301, -51.055999453878485, -60.54551987807422, -129.46645567814954, -45.27499862214652, -94.122985592813, -86.80943558961991, -149.00588827335463, -77.71633302031006, -55.561007392167014, -151.02888850451183, -202.5822787292376, -132.62623812991856, -38.045019095665126, 6.0]",1.787608978579675
"[150.81496639363235, 204.30241623842437, 106.59461371763132, -23.107628834050388, 114.81109712678459, -35.07775266707276, 25.569669948624018, 120.21501809579014, 228.06079999631274, 172.58244247731864, -53.9729518941365, 884.493542150653, 274.4167805754954, 414.91603530134773, 177.9635443331618, 13.591786612174298, 65.91733837171937, 192.47828385759124, 197.29980708070758, 606.4967525919916, 253.97708837472388, 219.32070378145062, -13.18515954641097, -34.61787226263188, 236.4600656858014, -15.60911057792394, 80.06595483414151, 28.793298431521244, -15.035893701700621, 10.301768801130649, 14.835707189159795, -151.23550592824122, -14.653366321118266, 56.63382555000815, 24.874655985566207, -41.22475047030947, -82.91551686598025, -21.59204182049729, -73.02380768918098, -32.739108395131886, -187.28137158006245, -12.16827053123548, -188.61182733204845, -194.17572896498484, -220.00049296678532, -69.12612722420188, -180.32306401465416, -24.910464451566146, 198.07139255292816, 53.227295875296456, -4.229070692246361, 29.322893818748465, 7.4849426362362435, 107.35603880195252, -120.44643705912891, -120.2284458797831, -182.04739193641407, -62.72826052148243, -209.03743124414402, -77.96612110711169, -97.58332890950012, -0.446969790329486, -30.099440152067206, -147.29006497760167, -167.73921361938483, -183.17100189898235, -339.85423435459853, -32.09934881641832, -152.44406361523613, -81.05115354885172, -194.41318092008225, -97.07074686538134, 3.0]",1.9997518768988871
"[151.17308628780378, 47.87239173873783, -10.369756782590592, -110.43051891073168, -71.28395964528698, -126.3118677054327, 65.96238531675056, 74.81952729343529, 116.22588745521142, 99.21008099181779, 19.744003007493298, 41.11808155961696, 180.86991948117915, 70.27072106915857, 4.838587025107216, 81.72105588071214, 161.19446746876346, 196.98367523175727, 397.57753911229076, 365.13749072994244, 254.34643736929422, 165.99621349533115, 233.13404140564998, 81.78646328060991, 170.39558166905582, -27.90935612866538, -28.906050882797558, 47.19132537498081, -18.853652692960086, 58.0303916987396, -31.876845438986102, 52.690966709156484, -43.202677447994084, -21.953623008486822, -41.736840105749586, -56.8248356211028, -49.88056513972059, 16.305551658814316, -1.8660259956579581, 60.38531401296354, -26.71712866799674, 10.250678899262414, -16.839961482299884, -44.99023519062944, -26.955135473378878, -24.91066921930028, -38.61134760492431, -60.278993946876845, 189.00990159020984, -50.95832699818587, 11.17529181959534, -17.943399223096918, 12.206299736914326, -93.6003469341735, -17.601663151531653, -205.7948941097196, -137.52140195146023, -81.75033230040013, -88.55782373466968, -147.18486949721932, -86.56020176049965, -165.70058783336853, -189.0177401783066, -124.98856530678664, -82.49370351175264, -62.57100695102099, -126.71203965245968, -67.52789976558705, -73.92308457995736, -88.03042956298731, -51.52359057815475, -2.1245311476464352, 5.0]",1.794396839875096
"[167.41260560482894, -77.77300864026788, -4.265178599328134, -678.9755906253628, -23.333908631106965, -102.83425747832989, 38.81959764102252, 218.34093036980818, 39.4947803893313, 41.75843341979829, -53.62670478657605, 0.8014465687883925, 404.1037468426065, 19.854813663167477, -24.146861558636214, -9.524198091664971, 48.394555819892446, -54.88679962498242, 390.15718532350115, 790.1981769467642, 1091.7865950290961, 128.19788437726186, 67.76954231742636, -30.430571277987788, 139.2927396961097, 88.18445554438186, -94.06697109798067, -71.44479893462743, -7.341631858810292, 54.31169525505088, -124.0678874931073, 21.668255921922427, 2.373728957853418, 4.9791095123457145, 73.43715622826952, -64.89101695951317, -89.21693694913617, -53.994776375255924, 24.051496181267552, -14.005990726490367, 45.11419235303209, -59.78034958725574, -27.96766212737491, -158.55167942748656, -120.27990908327308, 22.357009106124895, 4.234890008440331, 108.82955108080407, 181.52265329459507, 38.67542406576135, 69.9514651820522, 9.025116453664282, -63.67461012725949, 16.628563028480187, -30.072939515726073, -42.694978017210175, 30.716566995232725, 57.76238937060625, 47.14409783119086, -91.86430568513171, -319.00356208429116, -38.886553585794516, 61.564236640618454, -34.64751124206234, 69.00628342605795, -52.12208495333524, -351.17504332287695, 141.34955423003143, -82.35863259592243, 48.09681330592889, -136.10420453116677, -66.95262811421472, 8.0]",2.761933866611101
"[123.24245187961071, 38.922594150997654, -6.0848494236609705, -6.035042723428828, 169.92933463356454, 76.01802671913036, 66.14931021925311, 396.3429370934292, 101.09987823625816, 95.20275568967621, 105.22120869320408, 121.09508166972489, 313.9571846070754, 100.15219579449342, 350.0541416937784, 61.129677410587476, 108.27884206082553, 113.41518961659109, 296.0042539998178, 367.31222245203423, 189.9380834711211, 236.66686112212324, 190.43205425789904, 127.25290748032225, 116.08536472007367, 11.172472891029733, -304.0325610500746, 26.344211707073555, -34.51134741193019, -183.96217828701876, -76.05922603320334, -80.8488848035936, -137.06600371853997, -48.73754473865792, 28.351299772317, -54.72984446654801, -75.01666627468887, -75.4983783695167, -10.072903656220449, -79.22469049361496, -45.85455557741535, -74.46713333073986, 22.914043871722566, -54.16767989837042, -28.03647030712256, 54.94304959553299, -28.43413607529636, -52.30875608107016, 113.08991860259596, -97.30330180140628, 20.984095544760624, 36.443969598955185, 81.84776395943862, 29.14629167998158, 10.639340707743289, -61.91125202861591, -96.99005540290342, -31.35357841862226, -6.856968732961018, -35.063898599825905, -53.00397917593487, -190.67173381458372, 36.62468482886635, -91.24943296360252, -86.26180402711194, -120.44673741139444, -245.97659059458363, -79.14041534504476, -115.36330118560882, -61.09544790173205, -67.86964369099003, -67.78049936363061, 5.0]",1.7476448706516174
"[158.03022241211877, 48.3608188929202, -88.32004867053668, 144.81891446553476, -20.622779980948163, -208.4367670537356, 8.65747657777339, 110.10936274146181, 19.28420687198326, -60.7966283394691, -4.42466940715253, 35.67548342349985, 309.89497455679395, 84.9923561201312, 29.018538258327442, 109.31072778042878, 37.26106992405349, 186.50165796746867, 479.14348824766, 425.6423637292212, 220.6178496808612, 87.91568973317473, 64.08777731490962, -32.85480579972017, 124.00643407541548, -67.90624694333741, 26.817993650447672, 0.4255721239867948, -11.364245968489993, 83.01652723766738, -60.927613594408356, -63.41585714850012, -188.37475186240448, -120.73701873416887, -47.8839946205582, 64.97440162178124, -85.71026526595348, -5.216947715961017, -81.40312160881547, 4.889386759440394, -100.5379404951693, -66.76867864559745, -121.19627020206799, -216.90488616729414, -226.50552122017797, -143.89263828780375, -66.827316073045, -22.235787571915616, 182.80478711491685, -45.56410911861011, 318.8493578503601, -84.12430940697382, 32.166072984028325, -71.06888499284648, 4.618218395555751, -65.96184296824846, -287.82995807566783, -104.48790626666005, -3.083106259358646, -201.16810422559797, -93.77026466457815, -168.40017493473746, -109.60199394125416, -25.515559119477707, -142.59633477378642, -132.34690735548392, -19.414019719735684, -91.42126040372835, -161.19067518920622, -208.88872430709955, -17.30497497678288, 58.15359838901707, 3.0]",2.1201834264160357
"[227.04657226954987, -5.021926208970625, 85.48166835177929, 57.63349556932051, -13.282244864997418, 44.68665942786648, 189.07061175439142, -57.74813158334989, 145.71363969823233, -52.630822707511825, 47.43263743868709, -72.77949980907073, 966.0101012767797, -49.55876986708019, 102.72604903270829, 113.49448888452733, -11.175005892393003, -34.542471693775354, 171.79449575604218, 859.9819750772873, 104.73648730760411, 299.51419941912985, -30.111256610225073, 19.038567000030934, 212.87119127649078, -179.95689514249761, 43.734250092811614, -75.79877829626511, -199.60726354893603, 41.10640974433239, -121.75134952236442, -16.95831287920602, 3.375636290959406, 29.94151608142629, -139.60295593524893, -9.459383840168755, -192.93494822333835, 55.854412632613574, -1.5880818712592346, 132.62476168147793, 67.9018219955579, -65.7613975018209, -197.33262275739713, -309.23963892069554, 23.537484069636307, -495.3328515139367, 12.2245436576965, -4.147919588821727, 196.23736939033805, 8.785633945367035, 93.80016273627412, 148.69242248311494, -53.45366965308224, 143.03999740709222, -79.22339884925157, 74.176591642569, 13.790485280462285, 14.098510660975787, 11.365074643582489, -0.9031557567165814, -505.38397599926134, 5.542660296039937, 7.70672954469636, 119.08532083545998, -13.519207215431418, -26.509678481885686, 1225.663297341976, 277.78663117019664, 354.3610305406931, 135.06819414666447, 52.591396376019446, 6.043800801260761, 2.0]",2.7965281437098795
"[146.90060896130964, 23.21579785857527, 4.225778789643771, 68.77464677913375, 33.85861511965572, 153.3170357691761, -44.37143003206578, 400.8157602531592, 215.65017509523122, 20.48716197125391, 97.53881817502412, 66.78556484557541, 310.33588710083194, 78.65533166031607, 47.442359061383065, 36.31848608940149, 210.73068373718255, 171.77156524848124, 807.2237156734159, 596.8637997864437, 230.75058294537638, 159.92601039121374, 156.5156797264818, 138.7000428180995, 151.81656695545365, 64.655927891278, -3.3973733467202463, 145.26543885796366, 19.879201658707583, 8.892989936158674, -117.81177342933941, 69.78581594577722, -28.529991887051626, -39.984856137727824, -22.059317923093314, 17.652735817345935, -112.30549895387828, -87.06579135151138, 4.41925351101663, 67.66210837199799, -20.447789411583557, -135.64417758158268, -115.45775459875705, -212.95386172315142, -149.45222144065502, -64.9230765406567, 62.71049506429103, -32.41587586762509, 195.68661557893742, 82.7091539171137, 226.36427783234836, 41.39471679819584, -12.114336392428331, 51.87382150182391, 30.053573940609084, -82.70821391363289, -136.46139433312916, -106.5671323670261, 52.98164763211608, -141.03768359898282, -90.1564035239849, -160.4320512981772, -107.08893284524332, -88.14403784461899, -44.711265525583826, -141.4327062274603, -51.13444264235926, 54.51290109851486, -91.68438717439132, -102.81016552239625, 3.430378808858112, 91.83287283250502, 3.0]",2.120202155839136
"[137.3283719947918, 10.117464926196197, -48.6895363269556, -121.76875239227083, -46.79148087822081, 393.6659417276447, 158.4620146820094, 791.815897130675, 136.6837927081286, -60.95452580838927, -103.74111377847372, -7.140762862404671, 226.7128562404964, 95.42827007936481, 5.621754058943792, -7.863568196738688, 67.20925702770909, 61.5668756311553, 713.8352047571072, 300.91873626253835, 364.4587466085415, 252.39814137570932, -26.359435527034215, 24.31487502674087, 249.48050327343967, -37.397641392658514, -114.7643126954868, -83.12586967978166, -5.081265944377414, -45.213886277329365, -31.3607265599664, -117.75076325015796, -278.7581526171781, -61.797981306723294, -68.70462106535516, -563.4286153623018, -291.7802233044004, -167.85165241599228, -50.61281328235705, 50.65016549240783, -17.292729664795093, -35.71512950765739, -1056.3756074845844, -846.5807558828427, -523.0600101229873, -92.36204621520544, -23.979649390460782, 86.61628489288347, 247.5307708429482, -184.63276964065787, 58.7668676901767, -238.76346056505048, -156.7152450988477, -24.054579891032382, 1245.6621658592521, -1.9853496140535611, 373.8281194537157, -60.44680735032829, 75.29027975412257, 28.80264495385854, 1139.410526739685, -83.88046270803774, 7.04511849050701, 94.22407056356464, -53.24027849150383, 1808.7970203676516, 250.51947839649176, 944.7844235615066, 354.0686282122028, 574.9258447027613, 19.1614515611659, 458.49722616179236, 2.0]",2.3487558950509366
"[172.24994444269905, 21.675778131237795, -20.771077232317907, -0.04855222711916628, 345.43422886361776, -340.92772626178873, -43.91305974323589, 10.148120329782193, 109.44854583699542, 1.6522021761538253, 40.3031550578526, 10.905810088826726, 187.2298422545009, 16.550178528278234, 32.973668281947276, -6.8184838287656735, -64.7546017333746, 100.31792102559464, 1305.7889198336052, 1134.5615563360138, 693.522393968162, -6.0901825572638595, 30.797897946304982, 126.7473824359325, 150.6168242068786, -9.556037582769724, -19.66986753621425, 24.622314672367644, 92.25543003213242, -21.108329565047722, -20.536974683132915, -114.12905809378981, -294.9012199641154, -334.0729916439688, -2.110408881513362, -95.1696907382429, -445.5086646844113, 21.522099144496288, -57.903877134646706, -60.715513214341584, 30.84883877577323, -127.35378017351528, -40.38763169214054, -542.7926024732402, -83.69624958626193, -726.636084511158, -122.9731400130274, 93.07547323311752, 238.82794357487114, -30.872458176551085, -13.493732379254475, 2.370843757033194, 5.710728438348507, -87.47724577646746, 4.6858420311176525, 166.88523952237705, -81.46408572421961, 215.47331125252674, -24.029723206563922, 740.0030039870837, 263.6808564839876, -2.2301881299323623, -30.182793698380394, 30.872708588713156, 676.395564140796, 156.8125134088006, 1484.8780337095538, 472.8742016604755, 357.3283159797724, 142.6949321869864, 5.096448197139292, 75.10599349857509, 2.0]",2.6694699120717313
