# Resultados do Algoritmo Genético
# Sistema: IEEE 123 bus
# Data/Hora: 2025-11-30 06:44:02
# Parâmetros: NG=250, NP=600, NREP=50

cromossomos,fobs
"[16.95913762666044, -129.28201996866662, -93.52090057077537, -11.267382012583127, -46.34694777409717, -32.93002848758696, -190.30173696217244, -104.89758773985518, -76.59255203134167, -40.16413790569291, -50.37774615816144, -113.51942629634459, -98.80239678758083, -159.68402832294584, -161.51515796353044, -69.78606108895042, -25.394478906406928, -120.45639329005238, -228.78079040273312, -181.93871804709588, -133.31180987107678, -164.20542800321607, -69.26683308642858, -119.0176689690628, 45.71739171794002, -6.162135935918659, -99.99623935781074, -84.3773882761944, 0.6730216113939476, -42.36737293912219, 33.015845418547386, 21.06577268990465, 37.21736703377332, 88.17502113398662, 12.418259598386372, -36.63699733146998, 53.59886342315164, 56.70012315661177, 53.394420961822725, 37.46814048512999, 81.23930242489845, 28.02415027438519, 68.45348831103229, 157.315409012786, 170.0200083743422, 89.76869538768287, 38.95416612636111, -0.1391041260179668, 159.31686460891632, 51.81792304152639, 46.03733239022115, 115.32778651665338, 137.56097434341436, 114.60659892910776, 34.18914427597872, 55.26809939309639, 124.7871985216822, 123.79500021612584, 103.11210278380597, 64.10795818297699, 115.29377823788734, 103.47159112784298, 22.957018903517973, 94.68089283358415, 164.84487668211042, 95.50277642434371, 72.04912982280537, 154.1898836147529, 180.20715176067506, 132.03907700970382, 93.91262308602671, 30.88693538436123, 40.0]",1.06864065419958
"[165.70174672198021, -167.03482500031572, -28.471068375738632, -59.22112567549825, -3.090224345463133, -31.268471716490424, -2.969411369452693, -118.48904390287811, -56.149467560921536, 1.231532264222035, -105.62408229753608, -76.35559690252323, -101.3589408679639, -56.19800722738311, -89.97702176164205, -49.16012776558386, -75.18122894478016, -135.50426620437992, -147.65020326453333, -182.3497235132078, -199.800145985292, -138.19188808085127, -115.04899462165655, -28.993994053068068, 203.39060374833312, -31.364047529772783, -80.52898783441641, -15.012232512102928, -99.40805434334085, 38.1480910222297, -71.2093780667224, 3.090136324204006, 48.834274795043044, 6.4135354111670635, -2.8335943945951567, 16.899389963234185, 76.60919311627723, 54.95243609785689, 31.7085048754226, 89.69832942347102, 42.4111893948796, -21.585671091303947, 81.82417269393802, 191.13006159897614, 78.47216407741175, 86.87210929850966, 42.46460502073333, -41.444818789660886, 232.64946614111724, -57.37788788986062, 85.71150106643323, 18.520317741365552, 14.197159649533804, 85.38412898747725, 140.78481688763017, 49.22626489130612, 136.75228564880564, 193.15445715267964, 32.77852068391577, 89.28037899637816, 116.62451310090509, 135.63410271940802, 113.53841931635979, 116.00286437742302, 101.79411621447028, 113.32741406999095, 160.03859473137902, 169.36202318498732, 113.82217665308697, 152.86864381406028, 95.29682586551094, 115.5046887098982, 29.0]",1.2846235290684491
"[109.83979680085736, 11.34197103014079, -104.54805163940033, 18.949474472372117, 141.3525888523252, -3.8133884112442464, -35.97868837302054, -195.6101647909081, -145.0078709238435, -124.4191167552041, -104.00732434914593, -113.20017798466944, -220.63835749910226, -139.21688429446027, -101.57795928308634, -71.14660306463462, -89.29100091849912, -144.39972183275037, -141.4971489994886, -256.904897829924, -226.2838149592798, -166.46209158815694, -106.02265726810215, -76.33840044579264, 186.14114972557735, 68.29773828143246, 135.68161671820545, -88.56382811248233, 5.875885283073647, -0.45495400221077303, 26.995030233669365, 58.28681169599308, 111.58185094683718, -54.01245752804358, 11.429870571485983, 51.01857961861529, 81.62849858587386, 49.29045515894491, 115.14128733550604, -2.71618481967003, 78.98241065130462, 65.53423926921005, 169.47687194465678, 277.2248476612586, 125.78512876029784, 76.56588520123898, 122.33438341886956, 26.0201743879435, 145.50399277861416, -15.752336951721654, 111.19185029241015, -23.015191734714275, -15.22291859266076, 160.29713529112698, 59.633090608278785, 38.188974404975426, 106.27701468635408, 65.89730523184113, 74.6090051293522, 91.76032889019004, 114.8014023848016, 128.6197694736281, 115.66603835393376, 149.0218466000408, 173.1964711852985, 158.28217158444298, 217.92896593916086, 122.65860237506516, 151.1433165046896, 166.01456421967586, 110.49142366748016, 22.18889009995715, 6.0]",1.417903132915178
"[183.93284759521617, -29.218611412953607, -24.24015956378116, -104.84731181879036, -86.39473142743802, -52.862245096881274, -20.83365576174163, -20.073295680227627, -85.42826622770997, -92.76363111378114, -34.79136394278861, -15.900814184904398, -120.38628238412771, -66.7148793309454, -139.78156104088185, -132.97904751204618, -137.57588825237272, -179.4649933741573, -176.55973509803562, -176.01321463478448, -149.6294690109692, -121.22337027200953, -85.49186366310519, -142.52744474376047, 184.73938686837445, 77.46711345028862, 6.36167123315094, -48.64808567311871, 55.5369803631683, -140.8628532910317, 3.3774937478717066, 42.979585275456365, 81.06054908721589, 45.25042268349867, 33.82714375401728, 43.437513917140244, 40.26031840593854, 47.52817042417299, -25.381251471391796, 18.988715243241636, 8.32983419386093, -2.8682294923439233, 91.22420292670877, 145.48208811334726, 147.75967545783908, 33.417343186294836, 48.73396638156876, -5.364236097103504, 289.0690659807764, 99.68388012539711, 76.00403208757041, 9.876202727114782, 68.75782416891523, 26.00247168908116, 95.01657835833439, 144.135342125417, 84.21505769027705, 44.936837521270796, 99.5181915886134, 127.91308998116712, 89.83084944963082, 87.65112730028238, 33.65835174982263, 121.03976610663824, 14.1894147254308, 37.461971420335516, 76.4946385170933, 135.4383196984157, 137.04058819740456, 124.58073399159031, 80.72893029256015, -19.66117513174217, 40.0]",1.1693389691239877
"[78.46988926887579, -2.881293560406259, -55.34351890578826, -111.72975591174537, -63.62158918033129, -78.1099719840726, -5.7585510505613975, -11.628071892894141, -66.66408378839202, -19.077531877551323, 0.4508199697601399, -72.2409673462781, -82.76800752573851, -83.86404216925438, -83.9580825173477, -62.20720349045953, -118.89458788835839, -90.78071598188944, -121.69635777013666, -154.73257759263132, -207.48149668527554, -92.19311109749039, -69.62047023523269, -20.446849549632468, 51.49718912263211, -107.81494573499198, -59.83733836152962, 11.193919005350864, -45.876443933594814, -34.68168099168676, 6.066500930543127, 65.37168892342943, 68.38870403638568, 62.914491936304024, 38.94246591248647, 16.16169672780014, 43.52978724779252, 21.514368506899046, 31.481323865629513, 40.30925420296914, 13.763962402343784, 21.651897047817233, 117.06360501081056, 116.90957325496818, 30.908464195087948, 81.8398676335165, 59.88518994346162, 5.587362244220748, 194.90095840382457, 92.18646496070218, 76.63961713702939, 96.06354496435242, 77.51805456512884, 47.12109724907655, 148.2580291129388, 128.99550055734215, 77.49525761923881, 174.85774995814205, 180.3701759200051, 56.65520300821291, 118.52284787422315, 66.28336056663547, 52.54462733690443, 133.57974181568702, 19.60507949126907, 100.48552099691598, 126.66308565922908, 150.16515057984836, 80.9722767189413, 158.2957339435985, 99.69395361477778, 105.63172027101905, 63.0]",1.0797584842788033
"[154.05603628047578, 32.6997379295663, 88.99107835399214, -84.01242871732026, 46.91567101470163, -87.56411376196782, 1.6126628881777147, -50.62548560327566, -92.5689416719758, -57.72148144779523, -60.017121049877794, -69.05420916363336, -67.43248034110967, -156.0305203834856, -146.26521213091888, -89.49116152929781, -83.47736419179608, -106.69778271932375, -178.2012402088742, -214.0956604802763, -206.1551831186113, -225.54054055275867, -132.3271258262286, -57.13559391672434, 217.93115564166078, -25.81782335936956, -35.95320922612885, -16.62682281448055, -26.22291190757317, -41.76424925767965, 57.35962210799729, 29.164705345087345, 159.36744421671457, 107.7533710824829, -21.412115790725572, -26.107353155838386, 140.24032971553507, 93.26019483422465, -2.0798016317971535, 141.5241112602062, 128.89773902295227, 154.18568627013158, 177.36814132629345, 194.67892670860326, 180.47090861750212, 161.58530684272458, 77.99108698008997, -10.846484815538064, 171.2030487800911, 25.648212188688078, 14.39207160766901, -30.02864013819554, 14.834904613303166, 8.512148824208868, 62.1463491117114, 162.98578165788604, 135.8443285335, 93.88945783892565, 54.13580620581686, 129.8419149913995, 213.06327728525727, 105.21988422443962, 49.32259054101825, 84.55630822964635, 123.98148124891644, 146.40657583179285, 144.6892850065055, 166.36656487592887, 144.21426900405535, 59.38899378313077, 57.948774842772856, 20.79350603199921, 6.0]",1.4522222478098996
"[166.89164329054512, 37.81756225098013, -78.42165557096325, 6.72611095284314, -8.587776287437842, 24.334800712685148, 15.753788609582763, -167.80801387529846, -169.9670594276486, -29.858425777249675, -201.18790022750224, -115.11845319955918, -81.16438240898621, -115.35919152155974, -151.20673469805433, -58.35724712959636, -103.57209091369141, -127.92113292045626, -167.28307822489066, -241.31901214074384, -231.32032318366234, -107.28765748841982, -128.9689138454893, 5.405504953637408, 133.93792580152842, 243.46608788804048, 92.60809365594137, -8.280637044282877, -5.185110053160391, 40.37794563422862, 100.53413400191663, -62.365052041000595, 89.42434579068943, 134.97604555230228, -29.82654043513468, 87.44641678190393, 69.0393030558621, 11.699802434006719, 68.53361977771306, -31.588437404522526, 24.372140830793274, 16.561938468251963, 261.7168247927804, 153.22400959113043, 84.06181702069581, 150.57367542771416, 16.076155762087755, 47.07684971549489, 78.17293871569221, 87.83834090248338, 44.87442276782914, -62.51119341823702, 17.824622798861906, -38.47068001474583, 75.71979380790397, 114.59317020565892, 44.311735795368044, 109.09897536163302, 86.34096378636535, 47.57643951056845, 202.53687845875464, 118.7442760841008, 26.67976288093259, 133.5568806303743, 105.4049249531927, 130.94499713903082, 140.13083796504264, 129.55933950747854, 126.56516453703449, 192.5960928675771, 147.6226511451014, 51.39013792617658, 6.0]",1.4672258933579088
"[-37.309448199962645, 55.91501750285327, -118.73792762675384, 27.58659721724571, -77.93713385017193, 136.2749733564551, -44.805294707123466, -173.92365197368926, -136.0966096162398, -86.45436055677052, -89.01743386621449, -20.172581537029604, -126.83684087044269, -169.9519007312516, -48.94990633286039, -98.4074229612985, -90.91899869982221, -173.08117354550424, -196.07214889287476, -198.67032224693008, -177.80289986160588, -167.63916743787436, -132.690285450329, -111.27701596933062, 235.75547067439865, 44.12444048401814, 18.73688758930573, -3.3561825866804065, 105.24886025973284, -43.94162928264335, -5.683876379206705, 1.753943087138, -0.5841249551493355, 127.0754470195066, 30.54882059820624, 40.036976869556966, 220.7280005440204, 95.2246569862749, 35.561609923521004, 13.442467398122366, 65.01300496005618, 71.35018583342158, 111.5992019465514, 190.897375033405, 160.23018305351405, 82.1496228443423, 69.25254791939118, -35.88193361731971, 211.79397287824133, -64.14414327270384, 24.04698867687203, -55.21059982088117, 2.656943777097995, 99.91473985602141, 37.6321147476028, 35.30271311641549, 131.69099810125056, 100.19320530589937, 55.96845234141786, 189.58698123547538, 174.49553059029435, 87.83798447190878, 171.91461388864235, 100.25589625695147, 136.91679242865945, 92.00112442239735, 147.80012890839436, 200.5767650973576, 198.69849998491063, 155.49846083090165, 77.97892738350332, 9.61492249724272, 9.0]",1.4319456171240064
"[94.95153437719968, -74.88445752810024, -156.30991606412553, -50.12380760957823, -16.048943278857998, -71.63352264530766, -131.7703116489584, -207.38087244482355, -13.60993574965402, -91.46544345496629, -49.193434696910714, -52.990541003543385, -152.53422886172172, -117.6035285911933, -136.06422853538717, -107.59902000595501, -160.5879779169484, -72.20372360577817, -129.700548562777, -159.43713726021605, -241.41507727094844, -67.2381382987144, 5.887529099982918, 30.69318834372743, 157.4756135835843, 81.83407780733465, 18.339323977044522, -52.079281288684, -58.63901858616694, 22.78618345213691, 59.51216173742111, 3.240429663428215, 114.933441182178, 25.908746570529324, 7.360973371896396, 70.08714210533103, 12.00436370043886, 46.08853399408678, -36.440818801035775, 0.47631705234282645, -45.21277218500048, 40.93665326803876, 119.32848934697962, 198.2397096549374, 5.422019485339019, 171.9162374972334, 99.63264015319628, 68.83843108968075, 227.00115264957327, 173.796835011399, 49.41423138288343, 84.16766934660623, 86.20616767452793, 69.00454209905716, 72.62944028878223, 29.64769006797353, 166.34135694529692, 50.852693245313745, 88.08751165806355, 110.42889663459061, 66.53313587142421, 81.42724510136242, 4.643785378211439, 34.90016759577872, 54.46747031951238, 89.71850481766326, 105.86340248092337, 135.98348174528323, 62.663803006114335, 152.84454468245443, 164.21268119238206, 168.78614374186768, 40.0]",1.1212902069751574
"[75.16174631156416, -29.141591159379246, -91.50340030975887, -22.593541042001117, 16.895737788649534, 76.54298297933325, -89.59414690459573, -233.36434447215996, -161.44772427875895, -60.00220860568621, -117.28858450744235, -96.33875862598701, -232.35687687870993, -107.31582528698132, -59.31508950421966, -113.25938058593663, -214.04441159836477, -140.0494081785916, -176.27569588864557, -229.81939688383562, -280.3671344084818, -238.14565506879134, -169.21945737771136, -104.88666345793403, 160.8322022244929, 67.24915706742794, -8.346467889375479, -5.777282638610466, 4.853743767533519, -50.537160787078875, 35.165548702586705, -17.688223977793, 104.78318683498755, 34.96211614707206, 38.884179795634196, 72.24709573444468, 7.654012299057356, 13.66215765644757, 44.87775854912733, 33.94942033508205, 16.919766159818202, 47.2347049647553, 152.59771302811703, 250.0312594639319, 130.04245866687194, 31.409062459238587, 57.943155489898565, -4.181700971683624, 156.35880321437935, -29.240856976687787, -69.14034615926049, -59.98718507456958, 33.11278724354972, 47.761152434904304, 48.91737689353707, 100.481541041043, 98.23619750249887, 138.51317015574017, 45.144598948280176, 118.7820458985501, 75.94857577001707, 189.74577041817727, 184.36586350319504, 104.36585298876346, 25.523094664695233, 155.83366454962498, 182.91929693784215, 162.73623482288355, 89.0855604449691, 90.15297306887844, 101.06000293320768, 8.01078164476912, 6.0]",1.4048814933983853
